,Frequency,Dimension,Robustness
1110001011101111,3.0,9.0,0.33749999999999997
0101010111010101,16.0,6.0,0.50390625
1010001100100010,2.0,12.0,0.40625
1100011011000100,1.0,11.0,0.375
0000001011001111,5.0,9.0,0.41
0100011101010101,1.0,10.0,0.2625
1010001011010000,1.0,13.0,0.3375
1111110001011110,1.0,12.0,0.4125
0110010101100100,1.0,11.0,0.3625
0011101011001100,1.0,11.0,0.4375
1101110100110111,2.0,12.0,0.25
1101110100001001,1.0,10.0,0.3
1011000011001100,1.0,10.0,0.4625
0011111101111110,2.0,13.0,0.3625
1011010110101111,2.0,12.0,0.3875
0000001011001101,1.0,13.0,0.325
1111111110110101,8.0,9.0,0.553125
1111111100100111,10.0,8.0,0.42749999999999994
0101000011110001,3.0,10.0,0.4333333333333333
1001101010111011,1.0,12.0,0.3625
0010111000110011,2.0,10.0,0.47500000000000003
1000100001010000,3.0,8.0,0.33749999999999997
0111101101011111,2.0,12.0,0.36875
0000010100001011,3.0,9.0,0.42083333333333334
0000000001110100,11.0,8.0,0.44431818181818183
0011000111111111,15.0,7.0,0.4966666666666667
0100011101000000,2.0,9.0,0.3375
0000101010000010,1.0,12.0,0.4
1100000010100010,3.0,9.0,0.4583333333333333
1110111001011101,2.0,12.0,0.4
1000101100110011,1.0,10.0,0.4875
0101010101011000,2.0,11.0,0.30000000000000004
1111111010111111,16.0,10.0,0.47187499999999993
1001110110001000,1.0,10.0,0.3875
1111111111110110,10.0,10.0,0.41000000000000003
1101001111111011,2.0,12.0,0.48124999999999996
0110011001101110,1.0,10.0,0.4875
0110111001011111,2.0,12.0,0.36875
0100110100010001,1.0,13.0,0.275
1000000000000011,4.0,9.0,0.5375000000000001
1010111011101010,4.0,10.0,0.425
1110111111101101,6.0,9.0,0.48125
1100010010001111,1.0,11.0,0.475
1000100000000100,11.0,11.0,0.5181818181818182
0100000011001101,1.0,12.0,0.5125
1010101110000001,1.0,11.0,0.425
1010001000000001,1.0,12.0,0.4875
1100000011111100,5.0,9.0,0.4375
0011111000111010,1.0,10.0,0.35
0000001010011111,1.0,14.0,0.35
1100000011111110,4.0,10.0,0.425
0001000000100001,2.0,15.0,0.34375
1011110010111111,6.0,8.0,0.4791666666666667
0011001011110010,7.0,9.0,0.44642857142857145
1100001011111010,3.0,11.0,0.39166666666666666
0100110000000011,2.0,12.0,0.5125
1100010100000000,10.0,8.0,0.50875
1010001000000101,2.0,13.0,0.38749999999999996
1110111011111100,7.0,8.0,0.43392857142857144
0000110110001111,3.0,13.0,0.4083333333333334
1000111011011111,3.0,12.0,0.3958333333333333
1111001011101110,5.0,9.0,0.40499999999999997
0011101011000000,1.0,13.0,0.225
0000101000001001,3.0,12.0,0.37916666666666665
1011111101111011,1.0,15.0,0.4125
1111101011100000,4.0,10.0,0.453125
0100000100000001,6.0,11.0,0.4958333333333334
1011111101110011,2.0,12.0,0.38125
1100001010000000,4.0,15.0,0.48124999999999996
1111111110011101,4.0,9.0,0.528125
0100111011101010,1.0,11.0,0.4
1111000001110101,2.0,9.0,0.36250000000000004
1100010000000010,2.0,13.0,0.36875
0111000101110010,1.0,14.0,0.325
0100111011111011,1.0,13.0,0.525
0011111101000101,1.0,11.0,0.4875
1010000010000100,2.0,12.0,0.46875
1101110010101110,2.0,12.0,0.36875
1111010111111001,1.0,12.0,0.3
0011101000010001,1.0,13.0,0.4625
0001010100010011,3.0,12.0,0.35833333333333334
0000100010100011,1.0,13.0,0.3375
1111110110110000,2.0,11.0,0.4125
1010111101001111,2.0,9.0,0.46875
1100010111000100,6.0,9.0,0.3687499999999999
0010000011100000,3.0,8.0,0.4708333333333334
0000000101011111,3.0,10.0,0.3208333333333333
1010110010001100,3.0,9.0,0.4375
0101000101001111,1.0,11.0,0.5625
1100010011110010,2.0,11.0,0.38125
0101010000001100,4.0,9.0,0.4781250000000001
1111000010110010,2.0,13.0,0.40625
0100111001001110,11.0,6.0,0.5045454545454546
0111111001110110,1.0,12.0,0.4
1100101010101010,4.0,10.0,0.415625
1101100110001001,1.0,11.0,0.375
1101111110010011,1.0,12.0,0.325
0001000011111010,4.0,9.0,0.39375
0100010001000110,8.0,8.0,0.3953125
1010111110001010,2.0,10.0,0.4
0000101100010001,7.0,9.0,0.3535714285714286
0111111101000000,4.0,10.0,0.45625000000000004
1110111101010111,2.0,12.0,0.475
1111001111110001,14.0,7.0,0.47767857142857145
1000001111000000,1.0,13.0,0.375
1111010100101100,1.0,14.0,0.25
0001010000110000,3.0,12.0,0.35833333333333334
0001011101010101,3.0,13.0,0.30833333333333335
1111101100100010,2.0,10.0,0.47500000000000003
0001000000011110,1.0,13.0,0.2
1111001100100001,1.0,14.0,0.3625
0101010101100111,1.0,11.0,0.3375
1010100000000100,4.0,12.0,0.396875
1011101001000000,2.0,13.0,0.41874999999999996
1111110101100100,2.0,12.0,0.475
0001010100110101,3.0,9.0,0.4958333333333333
0000111110100101,2.0,10.0,0.5
0001000011011101,3.0,9.0,0.4916666666666667
0000001110101111,10.0,9.0,0.45125000000000004
1111100000010000,3.0,12.0,0.35833333333333334
1110111100110011,4.0,8.0,0.5375
1001110111001100,1.0,11.0,0.3375
0010001111101101,2.0,12.0,0.16875
1010000010101100,7.0,7.0,0.38928571428571423
0101101001000000,1.0,12.0,0.5125
1000001011111111,7.0,10.0,0.49821428571428567
0101111100011111,13.0,7.0,0.5605769230769229
1101010000110000,1.0,13.0,0.4625
1000000010111011,8.0,9.0,0.4734374999999999
1111010110101010,2.0,7.0,0.50625
1001100110001000,3.0,7.0,0.49583333333333335
1111100110101000,2.0,11.0,0.44375
0101010100110111,5.0,9.0,0.43999999999999995
0000001010001100,2.0,15.0,0.35624999999999996
1101111011000000,1.0,14.0,0.25
0010001011110111,3.0,9.0,0.4291666666666667
1110110111111011,1.0,15.0,0.325
1100010111001101,6.0,9.0,0.41874999999999996
0100001111010111,1.0,14.0,0.4
0001000100110000,5.0,8.0,0.44000000000000006
0010001111110011,3.0,9.0,0.4541666666666666
0000000011000001,11.0,11.0,0.4659090909090909
1000010110100000,1.0,13.0,0.425
0111111011111100,3.0,13.0,0.3458333333333334
1111000011001111,7.0,7.0,0.5035714285714287
1100110010001111,4.0,9.0,0.428125
0010001010111010,2.0,10.0,0.46875
0111001000110000,2.0,12.0,0.34375
0111101111111011,8.0,9.0,0.5640625
0111001111110111,3.0,11.0,0.5041666666666667
0000000010000100,12.0,10.0,0.5500000000000002
1111111011110011,4.0,9.0,0.45
0000111100101110,3.0,10.0,0.49583333333333335
1000110111001101,5.0,9.0,0.46749999999999997
0111111111001100,3.0,8.0,0.4791666666666667
1111110011101111,6.0,9.0,0.5145833333333333
1101011100000111,1.0,11.0,0.275
1010011100001111,2.0,11.0,0.48124999999999996
0101000100100001,1.0,13.0,0.5125
0011111101111100,2.0,12.0,0.4125
1010000001110100,2.0,13.0,0.375
1110111010000000,5.0,10.0,0.44749999999999995
0100111001001111,3.0,9.0,0.4375
0010101000111010,5.0,9.0,0.4175
1000111101010101,1.0,10.0,0.325
1001000000000001,2.0,15.0,0.4
1010100001000000,3.0,15.0,0.3625
0101000000000011,4.0,8.0,0.49375
0000100000111011,7.0,7.0,0.42857142857142855
1101111110101010,8.0,8.0,0.47968749999999993
1011101000010000,3.0,7.0,0.4708333333333334
0010001011101111,7.0,9.0,0.45535714285714285
1010010000000000,4.0,11.0,0.5625
0100000000000111,1.0,12.0,0.525
0101000110011011,1.0,15.0,0.2
1110110001111110,2.0,17.0,0.3125
1100110011110000,14.0,6.0,0.46785714285714286
0101000001000101,2.0,9.0,0.475
1000111000000010,3.0,12.0,0.39999999999999997
1000011111110111,2.0,12.0,0.31875
1010100011111100,5.0,6.0,0.3625
1111010001011111,2.0,12.0,0.46249999999999997
0011111100111010,5.0,7.0,0.36500000000000005
0000111110101110,4.0,9.0,0.42500000000000004
0001000001010010,2.0,15.0,0.4
0100001001000010,9.0,8.0,0.5291666666666667
0000110101110101,1.0,11.0,0.275
1011101010101011,2.0,10.0,0.5125
1111000001110111,7.0,7.0,0.4875
0000101000101111,3.0,10.0,0.4833333333333334
1000101000111011,2.0,10.0,0.525
1110111010100001,1.0,14.0,0.225
1001000000011101,2.0,14.0,0.25
0001000100001010,3.0,8.0,0.3541666666666667
1011000000100000,7.0,11.0,0.5142857142857143
0010111010000000,1.0,13.0,0.325
1100110011111010,2.0,7.0,0.43125
0101101101111111,3.0,13.0,0.4458333333333333
1101100001011000,3.0,10.0,0.3875
1011000111101011,1.0,17.0,0.225
1001011110111111,1.0,14.0,0.55
1000100011001110,5.0,10.0,0.3875
0111010101000100,4.0,9.0,0.33437500000000003
0011001100101010,3.0,9.0,0.4833333333333334
0101110001111101,1.0,13.0,0.3875
0110000011100110,1.0,14.0,0.375
1100010011111011,1.0,12.0,0.25
0000111010111011,3.0,11.0,0.4666666666666666
1001110000010101,1.0,14.0,0.2875
1011110100110011,1.0,12.0,0.475
1001100110111111,2.0,12.0,0.5
0001110111110101,1.0,12.0,0.4125
0111110000001000,2.0,13.0,0.2375
0010111101101101,1.0,17.0,0.3625
1000000001111111,1.0,14.0,0.3875
1000010110000100,2.0,12.0,0.4
1011001110110000,4.0,9.0,0.4
0100000010001001,1.0,14.0,0.4
0011100100111101,1.0,11.0,0.2875
1011001000110000,4.0,11.0,0.396875
0110000001100000,5.0,8.0,0.5425
1010111101011010,1.0,12.0,0.425
0000111100111101,3.0,11.0,0.45
0100000011100010,5.0,9.0,0.46749999999999997
0000110000110001,1.0,13.0,0.4875
0011111000000011,1.0,14.0,0.4375
0000001110010001,1.0,13.0,0.55
0111011101111101,2.0,12.0,0.40625
1110000010101000,2.0,12.0,0.26875
1011011110110011,3.0,9.0,0.42916666666666664
0101101101010010,1.0,15.0,0.3625
0101111111101111,10.0,9.0,0.5075
0000100000110001,3.0,13.0,0.4083333333333334
1110101111000101,1.0,14.0,0.2
0101100100000001,1.0,13.0,0.3375
0111011101110010,2.0,7.0,0.39375
0010111001111110,2.0,10.0,0.4625
0010101111101010,1.0,14.0,0.4375
0001000000000011,10.0,11.0,0.40125
0101010011110111,5.0,11.0,0.3825
0000001011110010,3.0,7.0,0.3541666666666667
0101010100011000,3.0,12.0,0.41250000000000003
0000000001000110,9.0,11.0,0.5277777777777778
1001110111110101,1.0,13.0,0.35
1111000001010001,4.0,9.0,0.44375
1111011100101011,1.0,16.0,0.4125
1011111000001111,1.0,12.0,0.3375
0001111100110000,1.0,10.0,0.3625
0011001100010010,2.0,10.0,0.375
1111101011101110,11.0,8.0,0.4568181818181818
1111100011101101,1.0,13.0,0.35
1010010010101011,1.0,15.0,0.3375
0000110011001000,3.0,9.0,0.45416666666666666
0001011100000111,2.0,10.0,0.41875
1011000010001100,3.0,10.0,0.41250000000000003
0101010101001111,2.0,9.0,0.35
1010010110000100,1.0,9.0,0.45
1111100111010111,1.0,20.0,0.275
1111110001011100,5.0,7.0,0.465
0111001111111100,2.0,12.0,0.4
0000110111111101,6.0,7.0,0.4979166666666666
1111001101000001,2.0,10.0,0.30000000000000004
1111111101011010,11.0,8.0,0.5
1000001010110000,2.0,13.0,0.33125
0111011111011111,9.0,9.0,0.5097222222222222
1111101110001111,2.0,12.0,0.30625
1011110100110111,1.0,13.0,0.3125
1110110010111010,1.0,13.0,0.175
0111001101010101,3.0,9.0,0.5333333333333333
0001000011011000,2.0,9.0,0.475
0101000110111010,1.0,15.0,0.3625
1111110110111101,13.0,9.0,0.43942307692307697
0000010110100111,2.0,10.0,0.32499999999999996
1010101010000011,1.0,11.0,0.2375
1111000011100100,5.0,10.0,0.37249999999999994
1000101100001011,6.0,9.0,0.4583333333333333
0101010011000000,2.0,12.0,0.48750000000000004
1111001010000000,1.0,12.0,0.475
1111110100110001,4.0,7.0,0.459375
0011001001010110,1.0,14.0,0.3125
1101000111011111,1.0,9.0,0.4625
1111110011100101,4.0,13.0,0.253125
1010010100000101,3.0,7.0,0.38749999999999996
0000010100100111,5.0,7.0,0.4875
0010000011011000,1.0,13.0,0.2875
0000010110000000,4.0,9.0,0.47187500000000004
1000100000110001,2.0,13.0,0.44375
1011001110100000,4.0,6.0,0.48124999999999996
1111110100001111,3.0,8.0,0.4666666666666666
1110101001000100,1.0,10.0,0.425
0011000011100000,3.0,9.0,0.4791666666666667
0110000000000100,2.0,15.0,0.39375000000000004
1100110001011111,7.0,7.0,0.5339285714285714
1011100111111011,2.0,13.0,0.46875
1000101110111011,5.0,7.0,0.5
0000000010001110,6.0,11.0,0.4375
0010001011111010,4.0,9.0,0.46875000000000006
0000000010100011,6.0,8.0,0.4854166666666666
0100000000110001,3.0,15.0,0.4583333333333333
0000000110001011,2.0,9.0,0.46875
1111110011110101,6.0,8.0,0.38125000000000003
1110111110101011,10.0,8.0,0.47875000000000006
0010101000000101,2.0,12.0,0.4125
0100001101011111,1.0,11.0,0.35
1100110011110100,4.0,9.0,0.415625
0010011100000000,10.0,8.0,0.4700000000000001
0101000101010011,5.0,9.0,0.3875
0001000011110101,5.0,10.0,0.44749999999999995
0101100111001000,1.0,14.0,0.3
0100010010001000,6.0,8.0,0.5874999999999999
1000001110101111,2.0,11.0,0.43125
1011000100100000,2.0,12.0,0.475
0000000001010010,5.0,11.0,0.45499999999999996
0011101110110011,2.0,10.0,0.48124999999999996
0101000001111100,3.0,11.0,0.3958333333333333
0011001100011001,2.0,11.0,0.13124999999999998
1110111101100111,5.0,8.0,0.48250000000000004
1100111110001011,9.0,7.0,0.4263888888888889
0111111100111011,9.0,8.0,0.49583333333333335
0100000011001011,1.0,13.0,0.3875
1011101000101011,1.0,15.0,0.325
0101001000010011,1.0,13.0,0.375
1111111001011100,6.0,9.0,0.40625
0110111111001111,3.0,12.0,0.41250000000000003
0111111001011100,1.0,10.0,0.55
1111110011000000,4.0,9.0,0.4625
0101000101000001,3.0,9.0,0.4041666666666666
0000000001110010,8.0,8.0,0.4734375
0100010000000101,9.0,8.0,0.4486111111111112
0000001110000000,5.0,9.0,0.4725
1100101111000000,1.0,10.0,0.5375
0001000011111110,6.0,10.0,0.40208333333333335
0010001100100110,1.0,13.0,0.25
0000101001011100,1.0,10.0,0.175
0010011111110111,2.0,9.0,0.5
0101011001010010,3.0,11.0,0.42083333333333334
0001101100111011,5.0,9.0,0.5199999999999999
0011100000001100,1.0,13.0,0.4375
0101010100100110,1.0,11.0,0.35
0101000101110111,5.0,10.0,0.36500000000000005
1100010110001111,1.0,11.0,0.3125
0010011001000101,1.0,16.0,0.5
1111100000001101,1.0,11.0,0.375
1000001010111000,1.0,18.0,0.1625
1100100011011000,7.0,9.0,0.4107142857142857
0000110000000001,4.0,11.0,0.421875
0101101110101000,1.0,15.0,0.0125
0000001111011101,3.0,10.0,0.4208333333333334
1110110101111111,1.0,15.0,0.4125
1101110111010101,11.0,7.0,0.5011363636363636
0111010011110011,1.0,12.0,0.35
0001000111000000,4.0,8.0,0.490625
0001101010011000,1.0,12.0,0.475
1011111110111101,5.0,9.0,0.46499999999999997
1110001100101011,1.0,14.0,0.3625
1100111011101000,2.0,15.0,0.375
0000010011111110,3.0,10.0,0.525
1110000001001101,1.0,15.0,0.35
0010001101101111,1.0,11.0,0.4375
1111101101011010,2.0,12.0,0.525
0010111111110111,1.0,12.0,0.475
1101110000001001,1.0,14.0,0.1875
0101010011101110,1.0,10.0,0.4125
0001000000110010,7.0,8.0,0.3732142857142858
1011011110110111,5.0,8.0,0.47250000000000003
1110111010001110,5.0,11.0,0.43499999999999994
0110010001100000,1.0,12.0,0.35
0001101100011111,4.0,9.0,0.465625
1101101011001011,1.0,14.0,0.4125
1111111000001110,3.0,7.0,0.4541666666666666
0101101001011100,1.0,11.0,0.325
0011000001110101,4.0,6.0,0.384375
1100011110000000,1.0,13.0,0.1625
0000001111001010,1.0,10.0,0.55
1100110111110101,3.0,9.0,0.3625
0011001111001010,1.0,11.0,0.275
0001001111111011,5.0,11.0,0.3475
1010110010101000,5.0,9.0,0.4124999999999999
0101001000110011,2.0,11.0,0.38749999999999996
0011001100011111,4.0,9.0,0.459375
0000000001001010,11.0,11.0,0.46704545454545454
1011110101110111,1.0,14.0,0.4875
1110111000001110,4.0,6.0,0.45
1011111100000001,5.0,13.0,0.42000000000000004
1011000110000000,3.0,9.0,0.4166666666666667
0000000110001101,4.0,9.0,0.31875
0010000011000100,1.0,12.0,0.3375
1110111000000010,3.0,9.0,0.325
1100000001010101,9.0,7.0,0.4666666666666667
0110011111001100,1.0,11.0,0.525
0011111101110010,1.0,12.0,0.4375
1111101000001100,2.0,10.0,0.4
1000000010110011,3.0,7.0,0.4458333333333333
0010001110101000,2.0,13.0,0.44375
1011010100011011,1.0,15.0,0.3875
1111101101010101,6.0,8.0,0.48958333333333326
0000001010101110,1.0,12.0,0.25
1101111001010000,2.0,10.0,0.25625
1011011110101010,1.0,12.0,0.5125
0100111100111111,4.0,9.0,0.503125
0011000000110110,2.0,13.0,0.36875
0000110000111111,8.0,6.0,0.4390624999999999
1110111011100110,6.0,8.0,0.4916666666666667
0011010000110100,3.0,7.0,0.5041666666666667
0010101110101111,4.0,11.0,0.49687499999999996
1100100111001011,1.0,11.0,0.5
1101111100000010,4.0,10.0,0.490625
1010000100001011,1.0,13.0,0.25
1100111100101111,4.0,9.0,0.40937500000000004
0010101100111010,2.0,14.0,0.33125
1101110111001001,2.0,12.0,0.3875
1111010001110111,3.0,9.0,0.33749999999999997
1110111111101010,3.0,8.0,0.44166666666666665
1011111011111101,2.0,15.0,0.33125
0101110001000000,3.0,12.0,0.4166666666666667
0010111100110101,1.0,11.0,0.4875
0000000010111111,18.0,6.0,0.5215277777777778
0000110011101111,1.0,10.0,0.6
1011001110101011,3.0,11.0,0.37916666666666665
1101110111111001,5.0,12.0,0.39749999999999996
0000101011011010,2.0,10.0,0.375
1010110111110101,2.0,12.0,0.4875
1111000000100010,1.0,7.0,0.375
1111010110111010,1.0,12.0,0.3375
1011101011110111,2.0,13.0,0.3375
1011001101010101,2.0,10.0,0.34375
0101100001010001,3.0,12.0,0.32083333333333336
0011010110111111,5.0,9.0,0.445
1110000011100101,1.0,10.0,0.4375
1101110001011111,4.0,9.0,0.45312499999999994
1011010110110101,2.0,7.0,0.475
0111000111010001,1.0,14.0,0.375
1100111010001110,1.0,10.0,0.4625
0010101000110010,4.0,12.0,0.35
1011001110001011,1.0,11.0,0.2
1111111101100000,2.0,10.0,0.3625
1000101011011000,1.0,11.0,0.3625
0110111101111111,7.0,9.0,0.5321428571428571
1000110100001100,3.0,12.0,0.37083333333333335
0101010100101100,1.0,12.0,0.225
1011010110110000,4.0,10.0,0.353125
0011010100111010,1.0,11.0,0.4875
1111011111011101,4.0,9.0,0.5031249999999999
0101000100000011,4.0,9.0,0.37187499999999996
1000000010101010,17.0,8.0,0.5426470588235291
1100111110000101,1.0,11.0,0.525
0001000110010000,2.0,12.0,0.44999999999999996
0110001001000000,4.0,8.0,0.48125
0000011100100111,3.0,9.0,0.4041666666666666
0111110101110101,3.0,9.0,0.44166666666666665
1101100011010010,1.0,15.0,0.3375
0000110100001110,2.0,10.0,0.36250000000000004
0000001010110000,1.0,15.0,0.275
0101110111111101,9.0,8.0,0.4708333333333332
0110111101100110,2.0,9.0,0.375
1010010100110011,1.0,11.0,0.4375
1000100000011000,4.0,13.0,0.29062499999999997
0100110001001001,1.0,17.0,0.1125
1111011011111101,1.0,15.0,0.4125
1111000011100010,2.0,10.0,0.44999999999999996
0001000110011100,1.0,14.0,0.2375
0001010111110111,4.0,11.0,0.375
0010111100100011,4.0,9.0,0.42500000000000004
1011011110110101,3.0,12.0,0.4458333333333333
1010111100000101,8.0,6.0,0.43281249999999993
1111011111000101,2.0,9.0,0.4625
0010000011100001,1.0,13.0,0.325
1111000111011101,1.0,9.0,0.3375
0111011100000001,2.0,10.0,0.54375
1011111110001100,7.0,7.0,0.47678571428571415
0111111101001100,7.0,7.0,0.48214285714285715
0000110010101110,4.0,6.0,0.48437499999999994
0000111101000111,4.0,10.0,0.45
0100100011111000,5.0,11.0,0.38249999999999995
0100000011001001,1.0,13.0,0.4875
0000100011101110,3.0,10.0,0.41250000000000003
1100010100010001,2.0,13.0,0.36875
0010111101110111,3.0,9.0,0.37916666666666665
1111101110101001,1.0,13.0,0.225
0100010001010000,13.0,8.0,0.5230769230769231
0000001110000011,6.0,8.0,0.4958333333333333
0000101000011111,2.0,9.0,0.46875
1100111111011100,5.0,9.0,0.36
0000010100110000,3.0,8.0,0.4083333333333334
0010111101000010,1.0,16.0,0.3625
1011101110001100,2.0,10.0,0.38125
1000101011111010,4.0,9.0,0.38125
1011100101110101,1.0,12.0,0.4375
0110010000000000,5.0,11.0,0.6100000000000001
0000110000000110,1.0,12.0,0.275
1111110111110100,7.0,11.0,0.475
0000100010001101,4.0,12.0,0.45
0100011001000100,5.0,8.0,0.525
0001100000010000,7.0,9.0,0.5125000000000001
0000010111010000,1.0,12.0,0.4
0011010111111101,3.0,9.0,0.37916666666666665
1111000101010101,1.0,9.0,0.3875
1011001111101111,2.0,12.0,0.33125
0000111000101111,4.0,13.0,0.45625
1110111110110011,2.0,12.0,0.4
0001010100001000,1.0,12.0,0.4375
1111101010000010,1.0,14.0,0.25
1011100010100000,2.0,12.0,0.33125
0000000001000001,14.0,10.0,0.43125
0001001111110011,6.0,9.0,0.46875
1011110110001111,1.0,13.0,0.425
1101010100000100,1.0,12.0,0.45
1011101100011001,3.0,10.0,0.4916666666666667
1100001111010000,2.0,11.0,0.3
0111011100010011,3.0,10.0,0.45416666666666666
1111010010111011,2.0,12.0,0.425
1111011111100101,3.0,12.0,0.375
0111001111111010,4.0,9.0,0.434375
1101100111011100,1.0,12.0,0.525
0001101100001010,3.0,7.0,0.4749999999999999
0101010110001000,3.0,7.0,0.5625
0111010000100010,1.0,10.0,0.2875
1110110100010000,2.0,16.0,0.30625
0111010001000000,3.0,12.0,0.425
0001110100000010,1.0,13.0,0.3375
0100010001110010,1.0,10.0,0.25
0001000001000101,2.0,12.0,0.51875
1100010011010101,5.0,9.0,0.495
0000010110101100,2.0,10.0,0.34375
1101110011010000,4.0,9.0,0.428125
1010111111000000,1.0,10.0,0.5125
0100111001000111,1.0,11.0,0.4375
1101111011001100,2.0,10.0,0.43125
1100110011111011,5.0,8.0,0.43499999999999994
0111010011001100,2.0,10.0,0.44375
1101101111111010,4.0,13.0,0.371875
1101101001011010,3.0,10.0,0.3541666666666667
1111111100010010,5.0,10.0,0.38
1111011100010000,3.0,13.0,0.3958333333333333
1001111110111001,1.0,13.0,0.225
1010111100111111,12.0,8.0,0.49583333333333335
0100000011001111,4.0,9.0,0.35
0101111101001100,2.0,6.0,0.41874999999999996
1111100111010001,1.0,13.0,0.3125
1111111100101010,13.0,7.0,0.4788461538461538
1111101001101111,1.0,14.0,0.225
0000111111111110,2.0,8.0,0.4
1111111011100100,1.0,12.0,0.5
1010110010111111,4.0,9.0,0.43437499999999996
0111111111111100,4.0,9.0,0.490625
0010001010111011,1.0,9.0,0.3875
1111000010100010,4.0,9.0,0.396875
0010001011001010,1.0,13.0,0.375
1000001110110011,3.0,10.0,0.37916666666666665
1000000000001111,3.0,8.0,0.4291666666666667
1100111111110110,1.0,14.0,0.2625
1001100100110011,2.0,10.0,0.45
0111011100001000,1.0,11.0,0.0375
1000111011010100,1.0,16.0,0.2125
0010101000111000,2.0,13.0,0.475
0000000010001001,7.0,11.0,0.4732142857142857
1111011111010100,3.0,12.0,0.39166666666666666
1010100000100000,7.0,8.0,0.5249999999999999
0101101011111111,5.0,8.0,0.4925
0101110101110101,4.0,10.0,0.5249999999999999
1000000001011100,2.0,13.0,0.34375
0000001000010011,8.0,8.0,0.4546875
0100010011111100,2.0,9.0,0.5625
1110101011000101,1.0,10.0,0.3625
0000010011110111,2.0,10.0,0.55
0000100001010111,1.0,13.0,0.4625
0100100001000000,5.0,11.0,0.4800000000000001
1011000000110011,4.0,9.0,0.47500000000000003
1000100000011100,2.0,13.0,0.30625
0000000001111100,3.0,9.0,0.43333333333333335
0000010011111101,4.0,13.0,0.38749999999999996
0001001100110001,3.0,10.0,0.3875
0111000001001111,2.0,11.0,0.33125000000000004
1111111110111001,5.0,9.0,0.4575
0111101001111110,1.0,12.0,0.525
1011000111110000,3.0,10.0,0.4958333333333333
1100101000000011,2.0,10.0,0.45625000000000004
0101110111001101,2.0,11.0,0.45625
1110001011010111,1.0,14.0,0.2375
0110011101001111,1.0,12.0,0.325
1110010011111010,1.0,12.0,0.5
0010000100110111,1.0,15.0,0.325
1110111110101000,2.0,11.0,0.275
0000001101110000,1.0,12.0,0.5125
1110101001110010,1.0,11.0,0.3
1110110010100000,6.0,6.0,0.3770833333333334
0001011100010011,2.0,10.0,0.4375
0000000111010101,2.0,12.0,0.325
0000100000000001,16.0,10.0,0.5031249999999999
0101101100001111,1.0,11.0,0.5125
1100001110000011,4.0,10.0,0.4
0001000101000000,8.0,11.0,0.5015625
1100101011111100,3.0,12.0,0.4166666666666667
1011111110010101,1.0,12.0,0.35
0101100011011000,1.0,10.0,0.275
0000011011000011,1.0,18.0,0.3375
1010001011101100,2.0,10.0,0.21875
1000110110111110,1.0,17.0,0.3875
0010111011111110,5.0,9.0,0.3875
1110101111101011,5.0,8.0,0.5125
0111010001110111,2.0,7.0,0.5687500000000001
1101111100011001,1.0,13.0,0.4
0100000001000111,2.0,9.0,0.41874999999999996
0001000111111011,4.0,9.0,0.42812500000000003
1011000111111101,1.0,9.0,0.3875
0000110000010101,2.0,9.0,0.41874999999999996
0011010000100000,3.0,12.0,0.5
0111011110001000,1.0,10.0,0.375
0011100000011111,1.0,15.0,0.325
1101110001010010,1.0,11.0,0.35
0011101101010111,2.0,13.0,0.28125
1000001111000001,2.0,14.0,0.30000000000000004
0000010100011111,3.0,10.0,0.4416666666666667
0010111100101000,1.0,11.0,0.2875
0011010100100000,1.0,9.0,0.55
0101010100011111,8.0,9.0,0.43906249999999997
1100010000110010,1.0,14.0,0.3375
0110000011001100,1.0,13.0,0.35
0111110100101010,2.0,12.0,0.25
1111010001010000,1.0,10.0,0.4125
0100011101011111,2.0,11.0,0.46875
1000000010110001,4.0,9.0,0.453125
0110010001110100,2.0,10.0,0.425
0101010101101110,2.0,11.0,0.35
0101110111010000,1.0,10.0,0.4375
0100100000001000,8.0,11.0,0.528125
0001010111110101,5.0,9.0,0.44499999999999995
0100111000000000,8.0,8.0,0.48749999999999993
1001100110001011,1.0,11.0,0.2875
1111111111100011,9.0,9.0,0.49444444444444446
0000110111101110,1.0,11.0,0.2625
0011011011110010,1.0,14.0,0.15
0000100000000011,7.0,11.0,0.5071428571428571
1000000011010001,3.0,9.0,0.3625
0000000100000100,16.0,10.0,0.44296874999999997
0000011110101111,4.0,9.0,0.371875
1111111010011000,2.0,12.0,0.36875
0001000110101011,2.0,10.0,0.33125000000000004
0010001000110001,2.0,9.0,0.35625
1000110010010001,1.0,12.0,0.4125
1101000010111010,4.0,11.0,0.37812500000000004
0011001101011010,1.0,11.0,0.4375
1010111010100000,3.0,9.0,0.4583333333333333
1110110111001011,1.0,18.0,0.3375
0011000101010000,2.0,12.0,0.49374999999999997
1000000001001010,1.0,16.0,0.4
0111000010101010,1.0,10.0,0.55
1111001111010000,5.0,9.0,0.4
1111001011100010,4.0,9.0,0.3875
1101111110001011,2.0,9.0,0.44375
0011001000000001,2.0,12.0,0.36875
1100110110001101,2.0,9.0,0.275
0000010010111111,1.0,10.0,0.4875
0100000011001010,1.0,9.0,0.4
1100001011100000,4.0,13.0,0.41562499999999997
1110101001111111,2.0,13.0,0.40625
0101010111010100,2.0,13.0,0.40625
0001001100000111,1.0,12.0,0.375
1111101101011111,6.0,9.0,0.5604166666666667
1111001101110001,3.0,11.0,0.42916666666666664
0011001110001100,1.0,10.0,0.4125
