,Frequency,Dimension,Robustness
0011111101110111,3.0,8.0,0.4833333333333334
1101110001001100,1.0,13.0,0.3875
0101111111010111,1.0,12.0,0.3875
1001101110011001,1.0,10.0,0.3625
1101100111111011,1.0,8.0,0.575
1111000010110000,3.0,6.0,0.5166666666666666
0000000001010111,2.0,8.0,0.55625
0011110111111111,1.0,9.0,0.625
0011111101011111,1.0,8.0,0.3875
0010010101011101,1.0,15.0,0.35
0100010011110111,1.0,9.0,0.575
0001111100100000,1.0,13.0,0.3875
0000100001000000,1.0,10.0,0.5125
1000010100000101,3.0,8.0,0.3791666666666667
0111101000000000,1.0,9.0,0.4875
0001111100111111,1.0,7.0,0.5875
1100111101110111,1.0,8.0,0.3875
0011011100110011,2.0,6.0,0.475
0011111011111111,1.0,9.0,0.6
0110101000001010,1.0,13.0,0.6
0111111011111010,1.0,13.0,0.4625
1001100000000000,1.0,11.0,0.6375
1101100000001000,2.0,9.0,0.48124999999999996
0111010001010100,1.0,9.0,0.5625
1010101000001110,1.0,9.0,0.35
1100110011001110,2.0,6.0,0.4375
0000111010111111,1.0,11.0,0.3625
1110100011100000,1.0,10.0,0.5375
0110001011110011,1.0,11.0,0.3125
0000000110001010,1.0,12.0,0.4375
1010101100000001,1.0,7.0,0.55
0101010111001100,1.0,6.0,0.3125
1100010011010100,1.0,10.0,0.3625
1111001000100010,1.0,6.0,0.3875
0000001000000110,3.0,11.0,0.4958333333333333
0101010001010101,1.0,6.0,0.6
0011011101111111,2.0,11.0,0.53125
0010001100000001,2.0,8.0,0.5687500000000001
0111000000000010,1.0,12.0,0.5125
0101000101000000,1.0,8.0,0.525
1011011101110000,1.0,16.0,0.4375
1010111001111111,1.0,12.0,0.425
0111001111110000,1.0,9.0,0.475
1000001111001111,1.0,10.0,0.5875
1001110110111111,1.0,8.0,0.6375
1010101110001011,1.0,9.0,0.5
1111110001110111,1.0,8.0,0.5625
0000100010000001,1.0,15.0,0.4125
0010001011101111,1.0,9.0,0.2625
0101010000000100,2.0,8.0,0.50625
1111110001010101,1.0,7.0,0.475
0011010000110000,2.0,8.0,0.5
0000000111000100,1.0,12.0,0.325
0000000000110100,3.0,11.0,0.4916666666666667
0101010100000101,2.0,5.0,0.56875
1010110010101111,1.0,7.0,0.65
1001101101010011,1.0,14.0,0.3375
0011000001110111,1.0,9.0,0.375
1110111100001100,1.0,10.0,0.3125
1101111110000000,1.0,10.0,0.4125
0000000111001000,1.0,13.0,0.25
1100000011101110,3.0,9.0,0.4666666666666666
1111000111100000,1.0,10.0,0.3875
1101000011011000,1.0,9.0,0.4375
0010111000000100,1.0,9.0,0.45
0000111100000001,2.0,8.0,0.56875
1011000101010111,1.0,14.0,0.3
0010000110100000,1.0,12.0,0.475
0011101100011011,1.0,9.0,0.5625
0000011100001010,1.0,9.0,0.2875
1001101110011111,1.0,12.0,0.3125
0010110000101100,1.0,7.0,0.475
0101000000001000,1.0,9.0,0.4125
0001000010101110,1.0,12.0,0.45
1111011100010111,1.0,12.0,0.2625
1111101011110111,3.0,9.0,0.525
1111110111010100,1.0,16.0,0.4125
1000111111011010,2.0,12.0,0.45625
1100010001001111,1.0,10.0,0.5125
0000000010100100,2.0,11.0,0.61875
1101110011111111,1.0,7.0,0.6125
0101110101010111,1.0,10.0,0.5
1011000101010001,1.0,11.0,0.3875
1100000111110000,1.0,11.0,0.475
1110111111011100,1.0,12.0,0.5
0000000111111011,1.0,10.0,0.5375
0000010000110011,1.0,8.0,0.3375
1101010111000101,1.0,9.0,0.4875
1111010100111111,1.0,8.0,0.5375
1111001000110010,1.0,9.0,0.525
0011001110010101,1.0,15.0,0.2875
1110001111101111,1.0,8.0,0.275
0001001100000100,1.0,15.0,0.3375
1010101011110111,1.0,8.0,0.4875
0101010111110111,1.0,7.0,0.4
1011111101100110,1.0,13.0,0.325
0111001101111111,1.0,8.0,0.6375
1000000011001111,2.0,9.0,0.4375
0000000100110010,1.0,12.0,0.45
1111111000010110,1.0,16.0,0.425
0011001100100000,1.0,8.0,0.5875
0000000111001111,1.0,9.0,0.45
0100001101000011,2.0,7.0,0.38749999999999996
1111111101111100,1.0,9.0,0.4875
0100110011000100,1.0,10.0,0.3875
1111111101001101,1.0,11.0,0.575
1111000010110010,1.0,13.0,0.4375
1111101100001111,1.0,8.0,0.525
1111111101111010,1.0,9.0,0.4
1010101110111011,1.0,7.0,0.55
1010111100000101,1.0,6.0,0.4375
0011001110110101,1.0,11.0,0.4
0000010011001100,2.0,8.0,0.53125
1011111011101111,1.0,15.0,0.4875
0100110111111101,1.0,12.0,0.2125
0000000001000010,3.0,10.0,0.35833333333333334
0101111101001110,1.0,7.0,0.4375
0000000001011010,1.0,8.0,0.425
1010111100101111,1.0,7.0,0.5625
1111100011010101,1.0,13.0,0.375
0111111000110011,1.0,12.0,0.5125
0000010100010000,1.0,11.0,0.5125
1111001100111001,1.0,17.0,0.2375
0000011101000100,1.0,9.0,0.3625
1011101100000010,1.0,10.0,0.525
0011101100010011,1.0,13.0,0.4
1111110110111101,1.0,9.0,0.4625
0011100000001101,1.0,12.0,0.3
1000100000000010,1.0,11.0,0.5625
1001100011111111,1.0,9.0,0.4875
0001010100110011,1.0,9.0,0.4125
1110000111111011,1.0,13.0,0.25
0100010100000011,1.0,9.0,0.3875
0101110011111111,1.0,8.0,0.5375
1111000000000011,2.0,7.0,0.43124999999999997
0000001010000010,1.0,11.0,0.3625
1111110111001100,1.0,7.0,0.5125
0101100011111100,1.0,11.0,0.5
1111000000110001,1.0,9.0,0.4625
1111110110101111,1.0,9.0,0.45
0000000001110111,4.0,5.0,0.515625
1101110011110101,1.0,12.0,0.4375
0001101100011011,1.0,6.0,0.4
1111111111100011,3.0,9.0,0.4708333333333334
1111111100001000,1.0,6.0,0.5625
1010000011101110,2.0,9.0,0.46875
0101010011111010,1.0,10.0,0.5375
1101010101000000,2.0,11.0,0.40625
1011010111110000,1.0,11.0,0.3875
1010101010101000,4.0,6.0,0.525
0010001011111111,1.0,5.0,0.5625
1001101101010101,1.0,11.0,0.45
1000010011111101,1.0,15.0,0.3375
1100111111101110,3.0,8.0,0.5125000000000001
0011111100110011,4.0,5.0,0.534375
0111010111111110,1.0,12.0,0.575
0000110100000010,2.0,12.0,0.45625000000000004
0101000001000100,1.0,8.0,0.5875
0011000010101110,1.0,11.0,0.25
0111011100110111,1.0,7.0,0.4625
0101110111011101,1.0,7.0,0.6375
1111111111101000,1.0,11.0,0.5875
0000101010101111,2.0,9.0,0.5625
0101111110001111,2.0,9.0,0.53125
1111011111111100,1.0,9.0,0.525
0100101011111111,1.0,9.0,0.3875
0000111100100010,1.0,7.0,0.2625
1011101010111111,1.0,8.0,0.4625
0111001011111110,1.0,9.0,0.4
1110101001110100,1.0,15.0,0.3375
1100000011100000,2.0,8.0,0.575
0001111001010100,1.0,14.0,0.25
0111111100110011,3.0,7.0,0.5625
0101110111011000,1.0,11.0,0.225
1100111011111111,3.0,7.0,0.5958333333333333
0000010111010101,2.0,9.0,0.24375000000000002
0000000000110101,3.0,8.0,0.4291666666666667
0011111100100010,1.0,9.0,0.375
0011111100111100,1.0,7.0,0.525
0000000001110001,1.0,11.0,0.575
0010011110100011,1.0,11.0,0.35
0001110100110011,1.0,10.0,0.3875
1111100011011000,1.0,9.0,0.4875
0000001001010101,2.0,8.0,0.3
1111101110101111,2.0,9.0,0.45625000000000004
0000100000110000,1.0,9.0,0.5125
0111011111100110,1.0,12.0,0.25
1000110001010101,1.0,10.0,0.4875
0001101110001000,1.0,10.0,0.4
1010001100000001,1.0,9.0,0.525
0001000110000000,2.0,9.0,0.5
1010001011110111,1.0,7.0,0.4375
1111101110101010,1.0,7.0,0.375
1010101011000000,1.0,7.0,0.425
0101000100001010,1.0,13.0,0.5
0110011011000000,1.0,13.0,0.3375
0010001000000011,2.0,8.0,0.575
0011111100001111,2.0,5.0,0.625
1100101010101010,1.0,10.0,0.3125
1111011101000100,1.0,9.0,0.4125
0101110010001000,1.0,13.0,0.3875
1110111111101110,1.0,7.0,0.6375
1000110011110000,1.0,10.0,0.3
0011000110111011,1.0,9.0,0.25
1101110111111101,3.0,7.0,0.5458333333333333
0001101001011111,1.0,10.0,0.375
0101000011001000,1.0,9.0,0.3875
0001000011111100,1.0,9.0,0.4875
0111011001110010,2.0,10.0,0.25
1100110011011111,3.0,7.0,0.5041666666666668
0000011100100010,2.0,9.0,0.44999999999999996
1000000010100111,1.0,13.0,0.45
0000111101111101,1.0,12.0,0.15
1011001000000000,1.0,11.0,0.5625
1111101111011000,1.0,9.0,0.4375
1011111011111111,1.0,10.0,0.6
0001110100001000,1.0,9.0,0.3375
1011111111111110,1.0,10.0,0.5625
0101010111010101,1.0,6.0,0.6375
1110010100000111,1.0,15.0,0.3375
1101101100111011,1.0,13.0,0.55
1111101000010000,1.0,9.0,0.45
1110011111100111,1.0,8.0,0.5375
1001100110101010,1.0,10.0,0.5375
0011001100100011,1.0,6.0,0.5
0010111100100010,1.0,6.0,0.4125
0111101001111010,1.0,7.0,0.5375
0000000011100000,4.0,7.0,0.571875
1011111000001010,1.0,14.0,0.425
1100110111010000,1.0,10.0,0.3875
0100000111001100,1.0,13.0,0.4375
0100110001001000,1.0,9.0,0.5625
1100110111001101,1.0,5.0,0.55
0010000001110001,1.0,12.0,0.55
0011001110010001,1.0,11.0,0.4
1110010011000100,1.0,9.0,0.4
1101110111110011,1.0,8.0,0.4625
1011101100111111,1.0,8.0,0.525
1111111101101110,2.0,9.0,0.5125
0001000110011111,1.0,10.0,0.4625
1111111111101101,2.0,10.0,0.40625
0000000100101011,1.0,12.0,0.425
1100110111100101,1.0,12.0,0.375
1100101000010010,1.0,14.0,0.375
0100000000001111,1.0,8.0,0.4875
1010111010000000,1.0,12.0,0.5625
1101101111011000,1.0,10.0,0.4375
0011111111111110,2.0,9.0,0.45
1010101010100000,1.0,5.0,0.4
0010011111100110,1.0,15.0,0.3125
0001010001111110,1.0,15.0,0.2375
0010100000100000,2.0,11.0,0.51875
0100101100001011,1.0,11.0,0.4
1010011110100111,1.0,7.0,0.475
1111001110100000,1.0,9.0,0.375
1111100001111111,1.0,13.0,0.3375
1000101010100000,1.0,9.0,0.5
0011101001001110,1.0,11.0,0.325
1010111000100111,1.0,11.0,0.425
0111101011011101,1.0,13.0,0.25
0111000001100010,1.0,13.0,0.3875
1010110010101110,1.0,9.0,0.45
0000010110000000,1.0,9.0,0.55
0100000001010100,1.0,11.0,0.5375
0010010000100100,1.0,8.0,0.3625
0011010111110111,1.0,12.0,0.3875
0010000010101010,2.0,8.0,0.45625
0110010001110100,1.0,10.0,0.3625
0011011100111101,1.0,12.0,0.325
0000010100110111,2.0,6.0,0.4625
1000110110111111,1.0,9.0,0.3125
1111000101010000,1.0,10.0,0.4125
0011110100110101,1.0,10.0,0.475
0100000111001111,1.0,10.0,0.175
0000010111111111,2.0,5.0,0.5625
1110111000000000,3.0,5.0,0.4541666666666666
0010111100111111,1.0,7.0,0.6125
0000001000001100,1.0,11.0,0.4625
1101000001110000,1.0,10.0,0.5125
1111101000011011,1.0,10.0,0.45
1101000001110001,1.0,15.0,0.2125
0000001001111111,1.0,13.0,0.5375
0000001100010111,1.0,11.0,0.5
1011101111111000,1.0,9.0,0.2125
1101010000010000,1.0,12.0,0.3125
0010000011000000,2.0,11.0,0.53125
0111010001110100,1.0,6.0,0.475
1100001001010000,1.0,13.0,0.2375
1100001011110011,1.0,10.0,0.35
0101011111010000,1.0,11.0,0.45
1010100111011011,1.0,18.0,0.275
0111000011110011,1.0,10.0,0.4875
1010111000111010,1.0,14.0,0.3
1100110000101010,1.0,10.0,0.5375
1010011100000010,1.0,13.0,0.3
1011000011111111,1.0,7.0,0.5
0111000001111011,1.0,11.0,0.425
1011111111110011,1.0,9.0,0.475
0000001110010101,1.0,18.0,0.25
0000010110011111,1.0,14.0,0.4
0101000111111011,2.0,7.0,0.49375
1011111100110011,1.0,7.0,0.575
1111101001110111,1.0,8.0,0.6875
1000011100000000,1.0,12.0,0.5
1111010011011111,1.0,13.0,0.525
1000000011111000,1.0,11.0,0.525
1100111000000101,1.0,11.0,0.1375
0100001001000010,2.0,8.0,0.50625
0011001110101111,1.0,7.0,0.3625
0011101101111010,1.0,12.0,0.2375
1111001111000001,1.0,10.0,0.425
0000111110011111,1.0,10.0,0.475
0101010001010100,1.0,5.0,0.5375
0010101100111111,1.0,11.0,0.2625
1011111100000100,1.0,10.0,0.3125
0001001111000011,1.0,11.0,0.4
1100111110000101,1.0,11.0,0.3125
1101000111111010,1.0,12.0,0.45
1110000011100010,2.0,9.0,0.46249999999999997
1110111111111100,3.0,9.0,0.4708333333333334
0010111110100011,1.0,11.0,0.2625
1110101010101010,3.0,6.0,0.49583333333333335
1101110001010000,2.0,6.0,0.41875
0001000111110111,1.0,10.0,0.5125
1111110101110111,1.0,9.0,0.6125
1010001000000011,1.0,9.0,0.2875
1100110111011111,2.0,11.0,0.44999999999999996
1101000001010010,1.0,12.0,0.425
1111101110101110,2.0,12.0,0.34375
0100100011110000,1.0,13.0,0.3
0111110000101111,1.0,12.0,0.275
0010111100111100,1.0,11.0,0.5375
0101011111111111,3.0,7.0,0.6
1111111100001110,1.0,7.0,0.2625
1110111111100000,1.0,7.0,0.325
1010001111111111,1.0,8.0,0.625
1100101000000000,1.0,8.0,0.5625
0100111100001101,1.0,13.0,0.3375
0000110111111101,1.0,7.0,0.625
0000001010101011,2.0,11.0,0.39375000000000004
0101010101011111,2.0,5.0,0.51875
0101000010000010,1.0,16.0,0.5125
0000111000001100,2.0,8.0,0.45625
0001000110100011,2.0,13.0,0.28125
1111010011110111,1.0,8.0,0.45
1110010011101111,1.0,9.0,0.3375
1001000100001000,1.0,16.0,0.275
1111111010111110,2.0,9.0,0.5375
0010011111111111,1.0,8.0,0.4125
0111110011111110,1.0,12.0,0.4875
1100000010001011,1.0,10.0,0.2
0100110001001100,2.0,5.0,0.5
1000111110101111,1.0,7.0,0.575
0000000100111101,1.0,13.0,0.4
0010001111111111,1.0,7.0,0.625
0001000001010001,1.0,11.0,0.4125
1111010011011101,1.0,12.0,0.3
0010000000100011,2.0,8.0,0.375
1110111011100110,2.0,8.0,0.54375
1111000010110011,1.0,9.0,0.4125
0000100010111000,1.0,9.0,0.4875
1011000011010000,1.0,10.0,0.3375
0011000101111101,1.0,11.0,0.4375
1100110000000001,1.0,8.0,0.4875
1010110010100000,1.0,7.0,0.5
0010101001111111,1.0,7.0,0.35
1101001100010010,1.0,14.0,0.3
0000010111111101,1.0,9.0,0.2875
0000111000000000,2.0,7.0,0.375
1000110000001000,1.0,11.0,0.5
0010011100100011,1.0,9.0,0.4625
1100110100000000,1.0,8.0,0.575
1011111111110111,1.0,10.0,0.5375
1011110110011001,1.0,14.0,0.275
0111001011101010,1.0,11.0,0.35
1111101111101011,1.0,9.0,0.6125
1111000100110001,1.0,9.0,0.525
0011111100111000,1.0,10.0,0.3
1000000000010000,1.0,10.0,0.5125
0111111111001101,1.0,13.0,0.45
1010101011110011,2.0,7.0,0.45625
1110000011100000,2.0,5.0,0.29375
0000101111111011,1.0,7.0,0.25
1100100001001111,1.0,11.0,0.325
0000100011111101,1.0,10.0,0.275
0011001100011001,1.0,11.0,0.4
0111111101111011,1.0,9.0,0.525
0101111111110111,1.0,9.0,0.45
1011110110111101,1.0,8.0,0.275
1010001110101000,1.0,11.0,0.375
0011001110111010,1.0,9.0,0.475
0000000100000010,1.0,10.0,0.4375
1101001011111111,1.0,12.0,0.475
1111011111101110,2.0,9.0,0.54375
0010111100000000,2.0,8.0,0.4875
0011000100010000,1.0,11.0,0.45
1100111010001100,1.0,13.0,0.2125
0000101110101011,1.0,9.0,0.5125
1000001111111111,2.0,9.0,0.50625
1100110011011100,2.0,6.0,0.55
1111010100110000,1.0,9.0,0.5625
0111110111111111,1.0,10.0,0.5875
1010100001101100,1.0,14.0,0.225
1111111100111010,1.0,8.0,0.2375
1010100001010101,1.0,10.0,0.4
1000101110001011,1.0,6.0,0.4125
0111000111111011,1.0,12.0,0.425
0011000000000010,1.0,11.0,0.6
0000100011101110,1.0,10.0,0.4625
0000110111111100,1.0,10.0,0.3375
0100010011101110,2.0,6.0,0.5625
0110010111111111,1.0,12.0,0.3375
0011001011111110,1.0,7.0,0.325
1010101011111100,2.0,7.0,0.45625000000000004
1010110010110000,1.0,11.0,0.425
1110111001010000,1.0,10.0,0.2375
0001101111011111,1.0,9.0,0.3875
0010000000101010,2.0,8.0,0.5375
0100010001100100,2.0,8.0,0.35
0101111101010011,1.0,7.0,0.425
0010001101001110,1.0,15.0,0.3
0111001000000000,1.0,8.0,0.525
1111010111111011,1.0,9.0,0.2625
1111010001011100,1.0,11.0,0.4625
0011101000111111,1.0,7.0,0.3625
1111000111110101,1.0,7.0,0.4125
0000110100000000,1.0,7.0,0.575
0000111100101010,1.0,9.0,0.225
1011000110100010,1.0,11.0,0.325
0101110000001000,1.0,9.0,0.375
0010001001100000,1.0,12.0,0.4375
0000001010001000,2.0,11.0,0.56875
1111010111011101,1.0,8.0,0.525
0001001100000010,1.0,8.0,0.55
1010111110100101,1.0,7.0,0.3625
1111111010101000,1.0,11.0,0.4
1000000000001100,1.0,11.0,0.55
0000001110000010,1.0,12.0,0.275
0010101100000000,2.0,11.0,0.5
0100010100000100,1.0,11.0,0.2125
0000101100001100,1.0,9.0,0.2875
0000010011100100,1.0,9.0,0.3625
0100000011100000,1.0,8.0,0.5375
0000001111001111,1.0,6.0,0.3625
0100101001011010,1.0,10.0,0.4375
1111111101110010,1.0,8.0,0.3125
0000010000110101,1.0,9.0,0.4125
1110011111110101,1.0,13.0,0.3
0101001011001100,1.0,12.0,0.3875
1010000000001110,1.0,12.0,0.425
0101010100110100,1.0,11.0,0.325
0010001110000010,1.0,16.0,0.4125
1010101111111010,1.0,9.0,0.4
0000000001011111,2.0,5.0,0.4375
1101111101011101,2.0,11.0,0.4875
1111010111100000,1.0,9.0,0.45
1110111100001111,1.0,7.0,0.4375
1000001010000000,2.0,11.0,0.40625
1100100100010011,1.0,19.0,0.25
0101010111010000,1.0,9.0,0.375
1010111100100010,2.0,9.0,0.475
0011000011110000,2.0,5.0,0.5875
0000110001111110,1.0,11.0,0.2125
0011101110101010,1.0,9.0,0.4375
0100000101000000,1.0,11.0,0.475
1111100010101000,1.0,9.0,0.5625
0011000000001000,1.0,9.0,0.5625
1010101110101111,1.0,7.0,0.525
1110000011101110,1.0,6.0,0.6125
1111111111100100,1.0,8.0,0.2875
1111010011110010,1.0,10.0,0.35
1111111110000010,1.0,10.0,0.2375
1011000010110010,1.0,10.0,0.3375
0000000110111011,1.0,9.0,0.2875
1100110001110110,1.0,11.0,0.2625
1110100011111101,1.0,12.0,0.2625
1011101101010101,1.0,7.0,0.2
0010101100110001,1.0,14.0,0.275
1010101110101110,1.0,10.0,0.3625
1111101100110011,1.0,7.0,0.7
0010101010111111,1.0,11.0,0.2375
0100111000001010,1.0,7.0,0.6125
1111100111011000,1.0,13.0,0.1875
1111111101001100,1.0,7.0,0.375
0001111100010001,1.0,6.0,0.6875
0011011100000101,1.0,6.0,0.525
1010111110110100,1.0,14.0,0.3875
1100110010101110,1.0,9.0,0.2875
1100100000001000,1.0,8.0,0.475
1011100010111100,1.0,10.0,0.45
1011101110000000,1.0,9.0,0.4875
0100111101000101,1.0,9.0,0.4125
0111110011111100,1.0,8.0,0.2625
0000000101000100,1.0,11.0,0.3125
1110111010111111,1.0,9.0,0.4875
1011111110101101,1.0,12.0,0.25
0101010001000100,1.0,8.0,0.575
0000001000100000,1.0,10.0,0.3625
1011101111101111,1.0,9.0,0.55
1011111101000111,1.0,13.0,0.425
1010000100110000,1.0,13.0,0.2875
0101011100100010,1.0,10.0,0.4625
0101000000010011,1.0,9.0,0.3625
0101000100000101,1.0,9.0,0.35
1011000100110001,2.0,9.0,0.29375
1111010011000000,1.0,10.0,0.5125
1111111000010000,1.0,10.0,0.3625
0000111101101111,1.0,10.0,0.4625
1100011111010111,1.0,12.0,0.5375
0111000011110001,1.0,13.0,0.3875
1010001011101010,1.0,13.0,0.5375
0010101010101111,1.0,10.0,0.3375
1001110100010101,1.0,10.0,0.45
1010101010000010,1.0,10.0,0.3625
1011100010111010,1.0,9.0,0.4125
1000000011000000,2.0,7.0,0.6875
0100010000000101,1.0,8.0,0.5125
1000110010000000,1.0,8.0,0.5875
0100000001010111,1.0,12.0,0.3625
1101000011000000,1.0,8.0,0.375
1111101111011011,1.0,9.0,0.525
1101011111111101,1.0,15.0,0.4375
0010111111110000,1.0,10.0,0.5125
1111111100101100,1.0,9.0,0.1625
1111000000110011,1.0,6.0,0.525
1101100011000000,1.0,12.0,0.375
1000000010101000,2.0,11.0,0.54375
0011000000111111,1.0,6.0,0.3625
0000101001001111,1.0,9.0,0.3
0111111100100001,1.0,14.0,0.1
1100111011011101,1.0,9.0,0.4375
1100000000010001,1.0,8.0,0.575
0100110000001100,1.0,8.0,0.3375
0000100100010101,1.0,16.0,0.3125
1101100011001000,1.0,9.0,0.275
1011001110100011,1.0,9.0,0.175
0101001101010110,1.0,15.0,0.375
1010101111011101,1.0,12.0,0.3875
0100010001110111,1.0,6.0,0.5375
1000111110111111,1.0,8.0,0.575
0001000000110010,4.0,8.0,0.44375000000000003
0011101100001010,1.0,6.0,0.6125
0111001100011011,1.0,14.0,0.425
1101110001010101,1.0,9.0,0.3625
1111111010011000,1.0,12.0,0.2625
1100010101000100,1.0,12.0,0.4
0010001000100111,1.0,7.0,0.4875
0000100001000100,1.0,11.0,0.5125
1101110111010101,1.0,7.0,0.3625
0000001111010001,1.0,10.0,0.25
1111000001111111,1.0,8.0,0.325
1111001011110010,1.0,5.0,0.6125
0111111100001100,1.0,9.0,0.55
1101110011101110,1.0,9.0,0.4625
1101011111010011,1.0,12.0,0.4375
1110111101101111,1.0,9.0,0.525
0100111011111111,1.0,8.0,0.325
1000000111001111,1.0,11.0,0.4125
1111111100101110,1.0,8.0,0.375
1001100110000000,1.0,12.0,0.4125
0101010101010011,1.0,10.0,0.3125
1111111111000100,1.0,7.0,0.475
1101011100010000,1.0,14.0,0.3
1111010000110100,2.0,10.0,0.36874999999999997
0000000011010011,1.0,9.0,0.45
0001110111011111,1.0,12.0,0.4125
1000000000110011,2.0,8.0,0.475
1111100001110111,1.0,12.0,0.3875
0000010000100101,1.0,12.0,0.4625
1100001111000011,1.0,6.0,0.5625
1111010000010000,1.0,12.0,0.3625
0011001000100010,1.0,8.0,0.55
1111010110000100,1.0,10.0,0.375
0110111011111110,1.0,12.0,0.4625
0101000011010000,2.0,8.0,0.4875
0001000010011000,1.0,8.0,0.4875
1101000010110000,1.0,10.0,0.6125
1101010111010111,1.0,9.0,0.4
0011000100111010,1.0,11.0,0.4375
1011001000110011,1.0,13.0,0.5375
0000000110011101,1.0,13.0,0.3875
1111110110011101,1.0,12.0,0.425
1111001111010111,2.0,12.0,0.3625
1010101010001000,1.0,5.0,0.375
0101001000110010,1.0,13.0,0.325
1011111011111110,1.0,9.0,0.675
0000110010001000,1.0,8.0,0.3625
0100000011100110,1.0,13.0,0.3625
1100110111111111,1.0,7.0,0.5625
0000001111000000,1.0,8.0,0.3375
0000000010010000,1.0,10.0,0.4125
0000010010000100,1.0,11.0,0.3625
0101100000001111,1.0,11.0,0.3
1101110001000010,1.0,16.0,0.3375
1011111100001111,3.0,7.0,0.4791666666666667
0010111010110000,1.0,15.0,0.2375
1110010011011100,1.0,14.0,0.225
0001000000100010,1.0,11.0,0.475
0001001111111111,1.0,7.0,0.4875
0100010011010100,1.0,11.0,0.525
0011101000110010,1.0,9.0,0.475
1111000001000000,1.0,8.0,0.4125
0000001100100010,1.0,8.0,0.3625
0101000101010101,2.0,6.0,0.5125
1111111101111011,1.0,10.0,0.375
0001000111110101,1.0,9.0,0.4875
0001010000001000,2.0,15.0,0.35624999999999996
1111000011111011,2.0,7.0,0.4625
1010101000101011,1.0,13.0,0.225
0000111111100111,1.0,12.0,0.35
1111111111100111,2.0,10.0,0.4875
1100110011000000,2.0,5.0,0.575
0110111001010101,1.0,11.0,0.2125
0000010100100110,1.0,13.0,0.5125
1101110011100100,1.0,14.0,0.225
0101111000001010,1.0,10.0,0.375
1010111100100000,1.0,9.0,0.35
0000001000011111,1.0,12.0,0.35
0011000010111100,1.0,10.0,0.5375
0001000101000001,1.0,12.0,0.275
0110001001110111,1.0,10.0,0.5125
1011111110101010,2.0,7.0,0.50625
1110000011110001,1.0,10.0,0.3375
1111011011101110,1.0,12.0,0.425
1101010011010100,1.0,9.0,0.45
1011100000010101,1.0,15.0,0.275
0011010110110101,1.0,10.0,0.3625
0111110000001100,1.0,10.0,0.2375
1100110011100010,1.0,10.0,0.3375
1111001111001111,1.0,8.0,0.2875
0100110011101110,1.0,9.0,0.5
0000110110001111,2.0,13.0,0.38125
0100000011111000,1.0,12.0,0.3
1001100111110010,1.0,15.0,0.225
1111110111111000,2.0,8.0,0.49375
0100010100001111,1.0,9.0,0.35
0011001011110111,1.0,11.0,0.5
0011000001110001,1.0,11.0,0.5
0001111110011111,1.0,9.0,0.425
0101010101110101,2.0,6.0,0.54375
1011000011110001,1.0,13.0,0.55
1100000011001000,1.0,8.0,0.4875
0110011111111111,1.0,9.0,0.4125
0000110000101010,1.0,9.0,0.5125
1111000010001010,1.0,10.0,0.4375
0001111101011011,1.0,12.0,0.25
1111101011111100,3.0,8.0,0.5083333333333333
1100101011001010,1.0,6.0,0.325
1010111010100000,1.0,9.0,0.5
0010101100000010,1.0,18.0,0.3625
0101010011010100,1.0,10.0,0.5625
0000101001110011,1.0,11.0,0.3
1100101111001100,1.0,11.0,0.35
1101010111010100,1.0,10.0,0.4125
0011001100101111,1.0,9.0,0.575
1111000111110000,1.0,6.0,0.4375
0111010100100010,1.0,10.0,0.2375
0010101000001010,1.0,8.0,0.5625
0111001000000010,1.0,9.0,0.4375
0011101110001000,1.0,10.0,0.425
0011011100000010,1.0,12.0,0.45
0001111101000100,1.0,11.0,0.3625
0011000010101010,1.0,7.0,0.5875
0111000111011001,1.0,14.0,0.3625
1000100011111100,1.0,9.0,0.5375
1010001010100001,1.0,13.0,0.2625
0100110101000001,1.0,13.0,0.2625
1110101111101011,1.0,8.0,0.3625
1000000000000100,2.0,10.0,0.5375
0000010000100000,1.0,10.0,0.625
0001010101010101,1.0,6.0,0.475
0001000111111001,1.0,10.0,0.5125
0100000001001010,1.0,8.0,0.5
0000111100011100,1.0,11.0,0.4
0100000001010110,1.0,16.0,0.2125
0110000001110000,1.0,9.0,0.45
1111001101010011,1.0,7.0,0.55
0010000110000000,1.0,15.0,0.375
0111111100111010,1.0,9.0,0.5
1101010111001111,1.0,9.0,0.4
0111010101111111,1.0,8.0,0.4625
0000110111110101,1.0,10.0,0.4
0001000100011101,1.0,7.0,0.7375
0101010100001000,1.0,8.0,0.325
1000101010101011,1.0,13.0,0.275
1001000110011101,1.0,11.0,0.4625
0100010100110101,1.0,11.0,0.275
0100110100000000,1.0,11.0,0.575
1100111000001010,1.0,6.0,0.4625
1111110000000000,1.0,5.0,0.3375
0001000101110001,1.0,11.0,0.5
1011000000111010,1.0,11.0,0.4625
0011011100010111,1.0,10.0,0.5625
0001100000010001,1.0,13.0,0.525
0011000000010101,1.0,9.0,0.2375
1101000011010100,1.0,10.0,0.3625
0000010100100000,1.0,9.0,0.5
0011000001110010,1.0,12.0,0.4375
0000110101010101,1.0,9.0,0.4125
0000000010101011,1.0,8.0,0.6375
0101010100101100,1.0,12.0,0.2
1110000001000000,2.0,8.0,0.50625
0001101111111110,1.0,13.0,0.225
0101111000011110,1.0,11.0,0.2375
1100000100000001,1.0,8.0,0.5875
0111000000110000,1.0,8.0,0.6
0111111001111110,1.0,8.0,0.5875
